name,value,date
匈牙利,12,3月11日
匈牙利,13,3月12日
匈牙利,16,3月13日
匈牙利,25,3月14日
匈牙利,32,3月15日
匈牙利,50,3月17日
匈牙利,58,3月18日
匈牙利,73,3月19日
匈牙利,85,3月20日
匈牙利,103,3月21日
匈牙利,131,3月22日
匈牙利,167,3月23日
匈牙利,187,3月24日
匈牙利,226,3月25日
匈牙利,261,3月26日
匈牙利,300,3月27日
巴勒斯坦,7,3月6日
巴勒斯坦,16,3月7日
巴勒斯坦,19,3月8日
巴勒斯坦,30,3月11日
巴勒斯坦,31,3月13日
巴勒斯坦,35,3月14日
巴勒斯坦,38,3月15日
巴勒斯坦,41,3月18日
巴勒斯坦,44,3月19日
巴勒斯坦,47,3月20日
巴勒斯坦,52,3月21日
巴勒斯坦,59,3月22日
巴勒斯坦,60,3月25日
巴勒斯坦,64,3月26日
巴勒斯坦,84,3月27日
不丹,1,3月6日
不丹,2,3月21日
多哥,1,3月6日
多哥,9,3月20日
多哥,16,3月21日
多哥,18,3月24日
多哥,20,3月26日
多哥,23,3月27日
梵蒂冈,1,3月6日
梵蒂冈,4,3月27日
喀麦隆,1,3月6日
喀麦隆,2,3月7日
喀麦隆,3,3月14日
喀麦隆,5,3月16日
喀麦隆,10,3月17日
喀麦隆,13,3月19日
喀麦隆,21,3月20日
喀麦隆,27,3月21日
喀麦隆,40,3月22日
喀麦隆,56,3月23日
喀麦隆,62,3月24日
喀麦隆,72,3月25日
喀麦隆,75,3月26日
喀麦隆,88,3月27日
秘鲁,1,3月6日
秘鲁,6,3月8日
秘鲁,7,3月9日
秘鲁,11,3月11日
秘鲁,15,3月12日
秘鲁,22,3月13日
秘鲁,28,3月14日
秘鲁,71,3月16日
秘鲁,117,3月18日
秘鲁,145,3月19日
秘鲁,234,3月20日
秘鲁,263,3月21日
秘鲁,318,3月22日
秘鲁,363,3月23日
秘鲁,395,3月24日
秘鲁,480,3月26日
秘鲁,580,3月27日
南非,1,3月6日
南非,2,3月7日
南非,3,3月9日
南非,7,3月10日
南非,17,3月12日
南非,24,3月13日
南非,38,3月14日
南非,51,3月15日
南非,62,3月16日
南非,116,3月18日
南非,150,3月20日
南非,240,3月21日
南非,402,3月23日
南非,709,3月25日
南非,709,3月27日
葡萄牙,1,3月6日
葡萄牙,15,3月7日
葡萄牙,30,3月9日
葡萄牙,31,3月10日
葡萄牙,59,3月12日
葡萄牙,245,3月16日
葡萄牙,448,3月18日
葡萄牙,642,3月19日
葡萄牙,642,3月20日
葡萄牙,1020,3月21日
葡萄牙,1600,3月22日
葡萄牙,1600,3月23日
葡萄牙,2362,3月24日
葡萄牙,2362,3月25日
葡萄牙,2995,3月26日
塞尔维亚,1,3月6日
塞尔维亚,4,3月10日
塞尔维亚,12,3月11日
塞尔维亚,19,3月12日
塞尔维亚,31,3月13日
塞尔维亚,41,3月14日
塞尔维亚,46,3月15日
塞尔维亚,55,3月16日
塞尔维亚,65,3月17日
塞尔维亚,85,3月18日
塞尔维亚,89,3月19日
塞尔维亚,118,3月20日
塞尔维亚,149,3月21日
塞尔维亚,222,3月23日
塞尔维亚,256,3月24日
塞尔维亚,384,3月25日
塞尔维亚,457,3月26日
塞尔维亚,528,3月27日
斯洛伐克,1,3月6日
斯洛伐克,3,3月7日
斯洛伐克,5,3月9日
斯洛伐克,7,3月10日
斯洛伐克,16,3月12日
斯洛伐克,32,3月14日
斯洛伐克,44,3月15日
斯洛伐克,61,3月16日
斯洛伐克,72,3月17日
斯洛伐克,97,3月18日
斯洛伐克,105,3月19日
斯洛伐克,123,3月20日
斯洛伐克,137,3月21日
斯洛伐克,178,3月22日
斯洛伐克,185,3月23日
斯洛伐克,186,3月24日
斯洛伐克,204,3月25日
斯洛伐克,216,3月26日
斯洛伐克,259,3月27日
哥伦比亚,1,3月7日
哥伦比亚,3,3月9日
哥伦比亚,9,3月12日
哥伦比亚,22,3月14日
哥伦比亚,24,3月15日
哥伦比亚,57,3月17日
哥伦比亚,75,3月18日
哥伦比亚,102,3月19日
哥伦比亚,158,3月21日
哥伦比亚,210,3月22日
哥伦比亚,235,3月23日
哥伦比亚,277,3月24日
哥伦比亚,470,3月26日
哥伦比亚,491,3月27日
哥斯达黎加,1,3月7日
哥斯达黎加,9,3月9日
哥斯达黎加,13,3月11日
哥斯达黎加,22,3月12日
哥斯达黎加,35,3月16日
哥斯达黎加,41,3月17日
哥斯达黎加,50,3月18日
哥斯达黎加,69,3月19日
哥斯达黎加,87,3月20日
哥斯达黎加,113,3月21日
哥斯达黎加,117,3月22日
哥斯达黎加,134,3月23日
哥斯达黎加,158,3月24日
哥斯达黎加,201,3月26日
哥斯达黎加,231,3月27日
马耳他,1,3月7日
马耳他,5,3月11日
马耳他,6,3月12日
马耳他,18,3月15日
马耳他,21,3月17日
马耳他,38,3月18日
马耳他,48,3月20日
马耳他,64,3月21日
马耳他,90,3月23日
马耳他,107,3月24日
马耳他,120,3月26日
马耳他,129,3月27日
巴拉圭,1,3月8日
巴拉圭,6,3月11日
巴拉圭,7,3月14日
巴拉圭,8,3月17日
巴拉圭,9,3月18日
巴拉圭,11,3月20日
巴拉圭,18,3月21日
巴拉圭,22,3月22日
巴拉圭,37,3月25日
保加利亚,4,3月8日
保加利亚,6,3月11日
保加利亚,7,3月12日
保加利亚,23,3月13日
保加利亚,30,3月14日
保加利亚,43,3月15日
保加利亚,51,3月16日
保加利亚,81,3月18日
保加利亚,92,3月19日
保加利亚,107,3月20日
保加利亚,127,3月21日
保加利亚,163,3月22日
保加利亚,187,3月23日
保加利亚,201,3月24日
保加利亚,218,3月25日
保加利亚,242,3月26日
孟加拉国,3,3月8日
孟加拉国,8,3月16日
孟加拉国,14,3月18日
孟加拉国,17,3月19日
孟加拉国,20,3月20日
孟加拉国,24,3月21日
孟加拉国,27,3月22日
孟加拉国,33,3月24日
孟加拉国,44,3月26日
孟加拉国,48,3月27日
摩尔多瓦,1,3月8日
摩尔多瓦,3,3月12日
摩尔多瓦,6,3月13日
摩尔多瓦,8,3月14日
摩尔多瓦,12,3月15日
摩尔多瓦,23,3月16日
摩尔多瓦,30,3月18日
摩尔多瓦,36,3月19日
摩尔多瓦,49,3月20日
摩尔多瓦,66,3月21日
摩尔多瓦,80,3月22日
摩尔多瓦,94,3月23日
摩尔多瓦,109,3月24日
摩尔多瓦,125,3月25日
摩尔多瓦,149,3月26日
马尔代夫,4,3月9日
马尔代夫,6,3月10日
马尔代夫,9,3月13日
马尔代夫,10,3月14日
马尔代夫,13,3月15日
文莱,1,3月9日
文莱,6,3月10日
文莱,11,3月11日
文莱,25,3月12日
文莱,36,3月13日
文莱,40,3月14日
文莱,54,3月16日
文莱,56,3月17日
文莱,68,3月18日
文莱,73,3月19日
文莱,78,3月20日
文莱,83,3月21日
文莱,88,3月22日
文莱,91,3月23日
文莱,109,3月25日
文莱,114,3月26日
文莱,115,3月27日
?圣马力诺,15,3月10日
阿尔巴尼亚,6,3月10日
阿尔巴尼亚,10,3月11日
阿尔巴尼亚,23,3月12日
阿尔巴尼亚,33,3月13日
阿尔巴尼亚,38,3月15日
阿尔巴尼亚,42,3月16日
阿尔巴尼亚,55,3月18日
阿尔巴尼亚,59,3月20日
阿尔巴尼亚,70,3月21日
阿尔巴尼亚,76,3月22日
阿尔巴尼亚,104,3月24日
阿尔巴尼亚,123,3月25日
阿尔巴尼亚,146,3月26日
阿尔巴尼亚,186,3月27日
巴拿马,1,3月10日
巴拿马,8,3月11日
巴拿马,11,3月12日
巴拿马,27,3月13日
巴拿马,36,3月14日
巴拿马,43,3月15日
巴拿马,69,3月17日
巴拿马,86,3月18日
巴拿马,109,3月19日
巴拿马,135,3月20日
巴拿马,200,3月21日
巴拿马,313,3月23日
巴拿马,345,3月24日
巴拿马,443,3月25日
巴拿马,558,3月26日
巴拿马,558,3月27日
布基纳法索,2,3月10日
布基纳法索,3,3月15日
布基纳法索,15,3月16日
布基纳法索,27,3月18日
布基纳法索,33,3月20日
布基纳法索,40,3月21日
布基纳法索,64,3月22日
布基纳法索,72,3月23日
布基纳法索,114,3月24日
布基纳法索,146,3月26日
布基纳法索,152,3月27日
刚果（金）,1,3月10日
刚果（金）,2,3月13日
刚果（金）,3,3月15日
刚果（金）,7,3月18日
刚果（金）,18,3月20日
刚果（金）,23,3月21日
刚果（金）,30,3月22日
刚果（金）,30,3月23日
刚果（金）,45,3月24日
刚果（金）,48,3月25日
刚果（金）,51,3月26日
刚果（金）,54,3月27日
蒙古,1,3月10日
蒙古,4,3月17日
蒙古,5,3月18日
蒙古,10,3月21日
蒙古,11,3月26日
塞浦路斯,2,3月10日
塞浦路斯,7,3月12日
塞浦路斯,14,3月13日
塞浦路斯,21,3月14日
塞浦路斯,33,3月16日
塞浦路斯,49,3月18日
塞浦路斯,58,3月19日
塞浦路斯,67,3月20日
塞浦路斯,75,3月21日
塞浦路斯,84,3月22日
塞浦路斯,95,3月23日
塞浦路斯,116,3月24日
塞浦路斯,124,3月25日
塞浦路斯,132,3月26日
玻利维亚,2,3月11日
玻利维亚,3,3月13日
玻利维亚,11,3月17日
玻利维亚,12,3月20日
玻利维亚,17,3月21日
玻利维亚,19,3月23日
玻利维亚,27,3月24日
玻利维亚,28,3月26日
玻利维亚,39,3月27日
洪都拉斯,2,3月11日
洪都拉斯,9,3月18日
洪都拉斯,24,3月20日
洪都拉斯,30,3月24日
洪都拉斯,52,3月26日
洪都拉斯,68,3月27日
土耳其,1,3月11日
土耳其,2,3月13日
土耳其,5,3月14日
土耳其,6,3月15日
土耳其,18,3月16日
土耳其,47,3月17日
土耳其,98,3月18日
土耳其,191,3月19日
土耳其,359,3月20日
土耳其,670,3月21日
土耳其,947,3月22日
土耳其,1236,3月23日
土耳其,1529,3月24日
土耳其,1872,3月25日
土耳其,2433,3月26日
土耳其,3629,3月27日
牙买加,1,3月11日
牙买加,7,3月14日
牙买加,8,3月16日
牙买加,10,3月17日
牙买加,12,3月18日
牙买加,15,3月19日
牙买加,16,3月23日
牙买加,19,3月24日
牙买加,21,3月26日
牙买加,26,3月27日
古巴,3,3月12日
古巴,4,3月13日
古巴,10,3月19日
古巴,16,3月20日
古巴,21,3月21日
古巴,40,3月24日
古巴,48,3月26日
古巴,57,3月27日
圭亚那,1,3月12日
圭亚那,4,3月16日
圭亚那,5,3月20日
科特迪瓦,1,3月12日
科特迪瓦,4,3月15日
科特迪瓦,6,3月17日
科特迪瓦,9,3月21日
科特迪瓦,14,3月22日
科特迪瓦,25,3月24日
科特迪瓦,73,3月25日
科特迪瓦,96,3月27日
埃塞俄比亚,1,3月13日
埃塞俄比亚,4,3月15日
埃塞俄比亚,5,3月16日
埃塞俄比亚,6,3月18日
埃塞俄比亚,9,3月20日
埃塞俄比亚,9,3月21日
埃塞俄比亚,11,3月22日
埃塞俄比亚,12,3月24日
埃塞俄比亚,16,3月27日
法属波利尼西亚,1,3月13日
法属波利尼西亚,3,3月15日
法属波利尼西亚,11,3月21日
法属波利尼西亚,15,3月23日
法属波利尼西亚,18,3月24日
法属波利尼西亚,25,3月26日
哈萨克斯坦,3,3月13日
哈萨克斯坦,6,3月14日
哈萨克斯坦,8,3月15日
哈萨克斯坦,32,3月17日
哈萨克斯坦,33,3月18日
哈萨克斯坦,44,3月19日
哈萨克斯坦,49,3月20日
哈萨克斯坦,53,3月21日
哈萨克斯坦,54,3月22日
哈萨克斯坦,56,3月23日
哈萨克斯坦,66,3月24日
哈萨克斯坦,80,3月25日
哈萨克斯坦,97,3月26日
哈萨克斯坦,135,3月27日
几内亚,1,3月13日
几内亚,2,3月20日
几内亚,4,3月24日
加纳,2,3月13日
加纳,6,3月15日
加纳,7,3月18日
加纳,9,3月19日
加纳,16,3月20日
加纳,19,3月21日
加纳,21,3月22日
加纳,24,3月23日
加纳,52,3月24日
加纳,68,3月25日
加纳,132,3月26日
加纳,136,3月27日
加蓬,1,3月13日
加蓬,3,3月18日
加蓬,3,3月20日
加蓬,4,3月21日
加蓬,5,3月22日
加蓬,6,3月24日
加蓬,7,3月27日
肯尼亚,1,3月13日
肯尼亚,3,3月15日
肯尼亚,4,3月17日
肯尼亚,7,3月18日
肯尼亚,15,3月22日
肯尼亚,16,3月23日
肯尼亚,25,3月24日
肯尼亚,28,3月25日
肯尼亚,31,3月26日
苏丹,1,3月13日
苏丹,1,3月14日
苏丹,2,3月21日
苏丹,3,3月24日
特立尼达和多巴哥,1,3月13日
特立尼达和多巴哥,2,3月17日
特立尼达和多巴哥,5,3月18日
特立尼达和多巴哥,7,3月20日
特立尼达和多巴哥,9,3月21日
特立尼达和多巴哥,51,3月24日
特立尼达和多巴哥,57,3月26日
特立尼达和多巴哥,60,3月27日
安提瓜和巴布达,1,3月14日
安提瓜和巴布达,3,3月26日
波多黎各,3,3月14日
波多黎各,6,3月21日
波多黎各,21,3月23日
波多黎各,31,3月24日
波多黎各,39,3月26日
波多黎各,51,3月27日
赤道几内亚,0,3月14日
赤道几内亚,1,3月15日
赤道几内亚,3,3月18日
赤道几内亚,6,3月20日
赤道几内亚,9,3月23日
赤道几内亚,11,3月26日
卢旺达,1,3月14日
卢旺达,5,3月16日
卢旺达,7,3月17日
卢旺达,11,3月20日
卢旺达,17,3月21日
卢旺达,40,3月25日
卢旺达,41,3月26日
卢旺达,50,3月27日
毛里塔尼亚,1,3月14日
毛里塔尼亚,2,3月20日
毛里塔尼亚,3,3月26日
纳米比亚,1,3月14日
纳米比亚,2,3月15日
纳米比亚,3,3月21日
纳米比亚,4,3月24日
纳米比亚,7,3月25日
纳米比亚,8,3月27日
斯威士兰,1,3月14日
斯威士兰,4,3月21日
斯威士兰,5,3月24日
苏里南,1,3月14日
苏里南,3,3月20日
苏里南,6,3月21日
苏里南,7,3月22日
危地马拉,1,3月14日
危地马拉,1,3月16日
危地马拉,6,3月18日
危地马拉,9,3月21日
危地马拉,17,3月22日
危地马拉,20,3月24日
危地马拉,21,3月26日
危地马拉,24,3月27日
委内瑞拉,2,3月14日
委内瑞拉,10,3月15日
委内瑞拉,33,3月18日
委内瑞拉,42,3月20日
委内瑞拉,65,3月21日
委内瑞拉,70,3月22日
委内瑞拉,77,3月23日
委内瑞拉,106,3月26日
乌拉圭,4,3月14日
乌拉圭,6,3月15日
乌拉圭,50,3月18日
乌拉圭,79,3月19日
乌拉圭,94,3月20日
乌拉圭,110,3月21日
乌拉圭,135,3月22日
乌拉圭,135,3月23日
乌拉圭,162,3月24日
乌拉圭,189,3月25日
乌拉圭,217,3月26日
法罗群岛,9,3月15日
法罗群岛,11,3月17日
法罗群岛,47,3月18日
法罗群岛,58,3月20日
法罗群岛,72,3月21日
法罗群岛,92,3月23日
法罗群岛,118,3月24日
法罗群岛,122,3月26日
法罗群岛,132,3月27日
法属圭亚那,7,3月15日
法属圭亚那,11,3月20日
法属圭亚那,15,3月21日
法属圭亚那,20,3月24日
法属圭亚那,23,3月26日
法属圭亚那,28,3月27日
法属圣马丁,2,3月15日
法属圣马丁,4,3月20日
法属圣马丁,8,3月24日
法属圣马丁,11,3月27日
刚果（布）,1,3月15日
刚果（布）,3,3月20日
刚果（布）,4,3月22日
根西岛,1,3月15日
根西岛,20,3月24日
根西岛,23,3月26日
根西岛,30,3月27日
瓜德罗普,1,3月15日
瓜德罗普,6,3月17日
瓜德罗普,18,3月18日
瓜德罗普,33,3月20日
瓜德罗普,45,3月21日
瓜德罗普,51,3月23日
瓜德罗普,62,3月24日
瓜德罗普,135,3月26日
开曼群岛,1,3月15日
开曼群岛,1,3月16日
开曼群岛,3,3月21日
开曼群岛,5,3月24日
开曼群岛,8,3月27日
库拉索,2,3月15日
库拉索,3,3月18日
库拉索,3,3月23日
库拉索,4,3月24日
库拉索,6,3月26日
留尼旺,6,3月15日
留尼旺,9,3月17日
留尼旺,12,3月20日
留尼旺,28,3月21日
留尼旺,47,3月23日
留尼旺,71,3月24日
留尼旺,83,3月26日
马提尼克岛,10,3月15日
马提尼克岛,16,3月17日
马提尼克岛,23,3月20日
马提尼克岛,32,3月21日
马提尼克岛,53,3月24日
马提尼克岛,57,3月26日
马提尼克岛,66,3月27日
马约特,1,3月15日
马约特,3,3月20日
马约特,6,3月21日
马约特,11,3月23日
马约特,24,3月24日
马约特,30,3月26日
马约特,35,3月27日
毛里求斯,1,3月15日
毛里求斯,3,3月19日
毛里求斯,7,3月20日
毛里求斯,14,3月21日
毛里求斯,24,3月22日
毛里求斯,28,3月23日
毛里求斯,36,3月24日
毛里求斯,48,3月25日
毛里求斯,81,3月26日
毛里求斯,94,3月27日
塞舌尔,2,3月15日
塞舌尔,4,3月16日
塞舌尔,6,3月20日
塞舌尔,7,3月23日
圣巴托洛缪岛,1,3月15日
圣巴托洛缪岛,3,3月17日
圣文森特和格林纳丁斯,1,3月15日
泽西岛,2,3月15日
泽西岛,5,3月18日
泽西岛,12,3月23日
泽西岛,18,3月24日
直布罗陀,1,3月15日
直布罗陀,3,3月17日
直布罗陀,8,3月20日
直布罗陀,10,3月21日
直布罗陀,15,3月24日
直布罗陀,26,3月27日
中非共和国,1,3月15日
中非共和国,3,3月20日
中非共和国,4,3月24日
中非共和国,5,3月27日
巴哈马,1,3月16日
巴哈马,3,3月20日
巴哈马,4,3月21日
巴哈马,5,3月27日
贝宁,1,3月16日
贝宁,2,3月21日
贝宁,5,3月24日
布拉马尔女士号,5,3月16日
利比里亚,1,3月16日
利比里亚,2,3月17日
利比里亚,3,3月21日
索马里,1,3月16日
索马里,2,3月26日
索马里,3,3月27日
坦桑尼亚,1,3月16日
坦桑尼亚,3,3月18日
坦桑尼亚,6,3月19日
坦桑尼亚,12,3月22日
坦桑尼亚,13,3月26日
乌兹别克斯坦,6,3月16日
乌兹别克斯坦,8,3月17日
乌兹别克斯坦,16,3月18日
乌兹别克斯坦,23,3月19日
乌兹别克斯坦,33,3月20日
乌兹别克斯坦,37,3月21日
乌兹别克斯坦,43,3月22日
乌兹别克斯坦,50,3月24日
乌兹别克斯坦,55,3月25日
乌兹别克斯坦,65,3月26日
乌兹别克斯坦,83,3月27日
0,19,3月17日
格陵兰岛,1,3月17日
格陵兰岛,2,3月20日
格陵兰岛,4,3月24日
格陵兰岛,5,3月27日
列支敦士登,7,3月17日
列支敦士登,36,3月23日
列支敦士登,46,3月24日
列支敦士登,51,3月27日
美属维尔京群岛,2,3月17日
美属维尔京群岛,3,3月21日
美属维尔京群岛,6,3月23日
美属维尔京群岛,17,3月24日
圣卢西亚,2,3月17日
圣卢西亚,3,3月24日
阿鲁巴,2,3月18日
阿鲁巴,4,3月20日
阿鲁巴,5,3月21日
阿鲁巴,9,3月24日
阿鲁巴,12,3月26日
阿鲁巴,19,3月27日
巴巴多斯,2,3月18日
巴巴多斯,6,3月21日
巴巴多斯,17,3月24日
巴巴多斯,18,3月26日
冈比亚,1,3月18日
冈比亚,3,3月25日
关岛,3,3月18日
关岛,5,3月20日
关岛,12,3月21日
关岛,15,3月23日
关岛,29,3月24日
关岛,32,3月26日
关岛,37,3月27日
黑山,2,3月18日
黑山,10,3月20日
黑山,14,3月21日
黑山,27,3月24日
黑山,43,3月26日
黑山,52,3月27日
吉布提,1,3月18日
吉布提,3,3月24日
吉布提,11,3月25日
吉布提,12,3月27日
吉尔吉斯斯坦,3,3月18日
吉尔吉斯斯坦,6,3月20日
吉尔吉斯斯坦,12,3月21日
吉尔吉斯斯坦,16,3月23日
吉尔吉斯斯坦,42,3月26日
吉尔吉斯斯坦,44,3月27日
赞比亚,2,3月18日
赞比亚,3,3月22日
赞比亚,11,3月25日
赞比亚,16,3月26日
赞比亚,22,3月27日
?格鲁吉亚,2,3月19日
斐济,1,3月19日
斐济,2,3月23日
斐济,3,3月24日
斐济,4,3月26日
斐济,5,3月27日
尼加拉瓜,1,3月19日
尼加拉瓜,2,3月21日
萨尔瓦多,1,3月19日
萨尔瓦多,3,3月24日
萨尔瓦多,5,3月26日
萨尔瓦多,13,3月27日
佛得角,1,3月20日
佛得角,3,3月23日
佛得角,3,3月26日
红宝石公主号,3,3月20日
红宝石公主号,51,3月23日
红宝石公主号,133,3月24日
蒙特塞拉特,1,3月20日
蒙特塞拉特,2,3月27日
尼日尔,0,3月20日
尼日尔,1,3月21日
尼日尔,2,3月22日
尼日尔,7,3月25日
乍得,1,3月20日
乍得,3,3月25日
安哥拉,2,3月21日
安哥拉,3,3月24日
安哥拉,4,3月27日
百慕大,2,3月21日
百慕大,6,3月24日
海地,2,3月21日
海地,6,3月24日
海地,7,3月26日
海地,8,3月27日
荷属圣马丁,1,3月21日
荷属圣马丁,2,3月24日
津巴布韦,2,3月21日
津巴布韦,2,3月23日
津巴布韦,3,3月25日
马达加斯加,3,3月21日
马达加斯加,19,3月24日
马达加斯加,23,3月26日
马达加斯加,24,3月27日
新喀里多尼亚,2,3月21日
新喀里多尼亚,4,3月23日
新喀里多尼亚,8,3月24日
新喀里多尼亚,10,3月26日
新喀里多尼亚,14,3月27日
厄立特里亚,1,3月22日
厄立特里亚,4,3月26日
乌干达,1,3月22日
乌干达,9,3月24日
乌干达,14,3月25日
乌干达,18,3月27日
巴布亚新几内亚,1,3月23日
东帝汶,1,3月23日
马恩岛,2,3月23日
马恩岛,13,3月24日
马恩岛,23,3月26日
莫桑比克,1,3月23日
莫桑比克,5,3月25日
叙利亚,1,3月23日
叙利亚,4,3月25日
叙利亚,5,3月26日
伯利兹,1,3月24日
伯利兹,2,3月27日
多米尼克,1,3月24日
多米尼克,7,3月27日
格林纳达,1,3月24日
老挝,2,3月24日
老挝,3,3月25日
老挝,6,3月26日
缅甸,2,3月24日
缅甸,3,3月26日
特克斯和凯科斯群岛,1,3月24日
几内亚比绍,2,3月25日
利比亚,2,3月25日
马里,2,3月25日
马里,4,3月27日
圣基茨和尼维斯,2,3月27日
